Cod. Empresa,Empresa,Referencia Basica,Produto,Cod. Produto,Ds. Cor,Ds. Tam,Nome Fornecedor,Nome Fantasia Fornecedor,Marca,Coleção,Categoria,Subcategoria,Grupo,Pecas Venda Liq,Valor Venda Liq,Saldo Físico Loja,Saldo Deposito Fechado,Compra Pendente
240,240 - UK - RECIFE 3 - 240,2 03 11 008571,MOCHILA NY BNT 61048 I25,51926,CARAMELO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,569,0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008571,MOCHILA NY BNT 61048 I25,51922,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,4,"2042,2",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008571,MOCHILA NY BNT 61048 I25,51924,VINHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,1018,0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008571,MOCHILA NY BNT 61048 I25,51922,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,"501,42",1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008571,MOCHILA NY BNT 61048 I25,51927,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,2,0,0
226,226 - UK - RECIFE - 226,2 03 11 008571,MOCHILA NY BNT 61048 I25,51924,VINHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,"1109,55",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008571,MOCHILA NY BNT 61048 I25,51927,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,"512,1",1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008571,MOCHILA NY BNT 61048 I25,51923,MARINHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,3,"1650,1",1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008571,MOCHILA NY BNT 61048 I25,51924,VINHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,"989,55",0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008571,MOCHILA NY BNT 61048 I25,51926,CARAMELO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,1138,0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51930,CAQUI,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,4,"2129,05",0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51928,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,4,"2075,1",0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51931,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,4,"2075,15",1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51932,VERMELHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,510,0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51929,AZUL,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,1,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51928,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51931,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51932,VERMELHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,510,0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51928,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,"970,2",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51931,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51929,AZUL,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51930,CAQUI,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51928,PRETO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51930,CAQUI,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51932,VERMELHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51929,AZUL,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,539,0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51932,VERMELHO,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,"458,15",1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008572,MOCHILA NY TWILL 61151 I25,51931,VERDE,U,SERRAMAR DISTRIBUIDORA LTDA,SERRAMAR,UNCLE K,INVERNO 2025,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,"485,1",3,0,0
226,226 - UK - RECIFE - 226,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54043,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,499,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54043,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,499,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54044,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,"446,32",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54041,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54042,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,499,0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54044,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,"449,1",1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54041,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54045,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54045,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54043,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54044,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,499,0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54041,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54042,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54045,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54042,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54041,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,"898,2",0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54043,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,"399,2",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008810,MOCHILA NY BNT MINI BUK V26,54042,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008811,MOCHILA NY BNT BUK V26,54048,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,3,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008811,MOCHILA NY BNT BUK V26,54048,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1619,55",0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008811,MOCHILA NY BNT BUK V26,54046,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,4,"2058,75",0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008811,MOCHILA NY BNT BUK V26,54049,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,549,2,0,0
226,226 - UK - RECIFE - 226,2 03 11 008811,MOCHILA NY BNT BUK V26,54048,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1646,99",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008811,MOCHILA NY BNT BUK V26,54049,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,1098,1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008811,MOCHILA NY BNT BUK V26,54047,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,549,1,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008811,MOCHILA NY BNT BUK V26,54046,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,549,3,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008811,MOCHILA NY BNT BUK V26,54050,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
226,226 - UK - RECIFE - 226,2 03 11 008811,MOCHILA NY BNT BUK V26,54050,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008811,MOCHILA NY BNT BUK V26,54047,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,549,2,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008811,MOCHILA NY BNT BUK V26,54046,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,1098,2,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008811,MOCHILA NY BNT BUK V26,54050,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008811,MOCHILA NY BNT BUK V26,54047,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1592,1",1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008811,MOCHILA NY BNT BUK V26,54049,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,3,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008811,MOCHILA NY BNT BUK V26,54048,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,3,0,0
226,226 - UK - RECIFE - 226,2 03 11 008811,MOCHILA NY BNT BUK V26,54047,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1482,3",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008811,MOCHILA NY BNT BUK V26,54050,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008811,MOCHILA NY BNT BUK V26,54046,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,4,0,0
226,226 - UK - RECIFE - 226,2 03 11 008811,MOCHILA NY BNT BUK V26,54049,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1592,1",0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54051,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,3,0,0
226,226 - UK - RECIFE - 226,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54054,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,1767,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54052,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1678,65",0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54055,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,"1012,1",0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54055,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,589,1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54054,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,"1089,65",1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54054,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1569,73",0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54055,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,1,589,1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54053,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,"1030,75",0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54055,VERMELHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,2,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54052,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,"1119,1",0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54052,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,4,"2238,2",0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54053,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,4,2356,1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54051,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,4,"2149,85",1,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54053,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,2,1178,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54054,MARROM,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,1738,0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54051,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,4,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54053,CAQUI,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,1767,0,0,0
240,240 - UK - RECIFE 3 - 240,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54051,PRETO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,0,0,4,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008812,MOCHILA NY BNT BIG BUK V26,54052,MARINHO,U,LOPE DIGITAL COMMERCE,LOPE DIGITAL COMMERCE,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS BASICAS,3,"1737,55",0,0,0
226,226 - UK - RECIFE - 226,2 03 11 008813,MOCHILA NY BNT 61151 V26,54019,VERMELHO,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,1,"377,3",1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008813,MOCHILA NY BNT 61151 V26,54016,PRETO,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,"970,2",1,0,0
226,226 - UK - RECIFE - 226,2 03 11 008813,MOCHILA NY BNT 61151 V26,54017,MARINHO,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,3,"1509,2",0,0,0
242,242 - UK - RECIFE 4 - 242,2 03 11 008813,MOCHILA NY BNT 61151 V26,54016,PRETO,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,"997,15",0,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008813,MOCHILA NY BNT 61151 V26,54018,CAQUI,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,2,1078,1,0,0
238,238 - UK - RECIFE 2 - 238,2 03 11 008813,MOCHILA NY BNT 61151 V26,54016,PRETO,U,TOVA EQUIPAMENTOS E ACESSORIOS LTDA,,UNCLE K,VERAO 2026,MOCHILAS,MOCHILA NYLON,MOCHILAS/MALAS,0,0,3,0,0
